FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
30012020     0  17.7   60  1015.6  140   24     AEROPARQUE AERO                                     
30012020     1  17.2   58  1015.1  160   19     AEROPARQUE AERO                                     
30012020     2  16.7   56  1014.7  180   19     AEROPARQUE AERO                                     
30012020     3  15.9   61  1014.5  180   13     AEROPARQUE AERO                                     
30012020     4  15.5   61  1013.8  180    9     AEROPARQUE AERO                                     
30012020     5  15.6   64  1013.9  160   11     AEROPARQUE AERO                                     
30012020    21  20.5   55  1014.5   90   17     AEROPARQUE AERO                                     
30012020    23  21.0   52  1015.4   70   15     AEROPARQUE AERO                                     
30012020     0  10.1   81  1017.1   90    4     AZUL AERO                                           
30012020     1   9.6   82  1017.2   90    6     AZUL AERO                                           
30012020     2   8.9   83  1016.8  140    6     AZUL AERO                                           
30012020     3   7.9   89  1016.5  180    4     AZUL AERO                                           
30012020     4   7.4   88  1016.2  180    7     AZUL AERO                                           
30012020     5   6.9   90  1016.3  180    4     AZUL AERO                                           
30012020     6   5.9   93  1016.7  180    4     AZUL AERO                                           
30012020     7   7.5   89  1017.3  180    2     AZUL AERO                                           
30012020     8  11.9   75  1017.5  230    4     AZUL AERO                                           
30012020     9  15.2   71  1017.4  180    4     AZUL AERO                                           
30012020    10  19.4   40  1017.0  290    7     AZUL AERO                                           
30012020    11  21.8   24  1016.6  290    7     AZUL AERO                                           
30012020    12  23.4   26  1016.4  270    9     AZUL AERO                                           
30012020    13  24.2   32  1015.7  290   19     AZUL AERO                                           
30012020    14  25.2   28  1015.3  270   17     AZUL AERO                                           
30012020    15  26.0   32  1014.8  270   13     AZUL AERO                                           
30012020    16  26.6   25  1013.9  270   13     AZUL AERO                                           
30012020    17  26.8   25  1013.1  270   13     AZUL AERO                                           
30012020    18  26.6   25  1012.7  250   11     AZUL AERO                                           
30012020    19  25.8   29  1011.9  250   11     AZUL AERO                                           
30012020    20  24.2   38  1012.3  270    6     AZUL AERO                                           
30012020    21  20.4   50  1012.6  270    4     AZUL AERO                                           
30012020    22  18.8   56  1013.2  320    6     AZUL AERO                                           
30012020    23  18.2   55  1013.1  320    6     AZUL AERO                                           
30012020     0  16.2   57  1017.7   70   20     BAHIA BLANCA AERO                                   
30012020     1  14.6   62  1017.4   70   15     BAHIA BLANCA AERO                                   
30012020     2  14.1   62  1016.9   70   15     BAHIA BLANCA AERO                                   
30012020     3  12.0   67  1016.4  340    9     BAHIA BLANCA AERO                                   
30012020     4  11.0   74  1016.0  340   11     BAHIA BLANCA AERO                                   
30012020     5  10.4   75  1015.4   20    9     BAHIA BLANCA AERO                                   
30012020     6  10.2   72  1015.6  340   13     BAHIA BLANCA AERO                                   
30012020     7  13.5   57  1015.5  360   17     BAHIA BLANCA AERO                                   
30012020     8  18.2   40  1015.0  340   30     BAHIA BLANCA AERO                                   
30012020     9  20.5   41  1014.9  360   33     BAHIA BLANCA AERO                                   
30012020    10  23.4   36  1014.4  320   39     BAHIA BLANCA AERO                                   
30012020    11  25.6   37  1014.0  320   41     BAHIA BLANCA AERO                                   
30012020    12  27.0   38  1013.3  320   35     BAHIA BLANCA AERO                                   
30012020    13  29.6   36  1012.6  320   37     BAHIA BLANCA AERO                                   
30012020    14  30.2   31  1011.9  320   24     BAHIA BLANCA AERO                                   
30012020    15  32.0   21  1010.8  320   24     BAHIA BLANCA AERO                                   
30012020    16  32.2   17  1010.0  320   22     BAHIA BLANCA AERO                                   
30012020    17  32.5   14  1009.2  340   22     BAHIA BLANCA AERO                                   
30012020    18  32.6   15  1008.4  320   22     BAHIA BLANCA AERO                                   
30012020    19  32.1   15  1007.8  320   22     BAHIA BLANCA AERO                                   
30012020    21  27.2   31  1008.2  340   28     BAHIA BLANCA AERO                                   
30012020    22  25.4   41  1008.4  320   30     BAHIA BLANCA AERO                                   
30012020    23  24.0   44  1009.0  340   30     BAHIA BLANCA AERO                                   
30012020     0  13.8   53  1512.0  290   30     BARILOCHE AERO                                      
30012020     1  13.5   50  1512.0  290   24     BARILOCHE AERO                                      
30012020     2  12.2   61  1511.0  270    9     BARILOCHE AERO                                      
30012020     3  12.5   53  1510.0  290   20     BARILOCHE AERO                                      
30012020     4  12.0   49  1508.0  270   11     BARILOCHE AERO                                      
30012020     5   6.0   61  1500.0  180    6     BARILOCHE AERO                                      
30012020    16  22.9   34  1492.0  290   37     BARILOCHE AERO                                      
30012020    17  23.2   34  1484.0  270   33     BARILOCHE AERO                                      
30012020    18  21.8   39  1485.0  270   35     BARILOCHE AERO                                      
30012020    19  20.4   44  1486.0  290   41     BARILOCHE AERO                                      
30012020    20  18.3   54  1491.0  290   28     BARILOCHE AERO                                      
30012020     0  -4.2   82   995.7  140   13     BASE BELGRANO II                                    
30012020     3  -4.5   86   996.1  320    4     BASE BELGRANO II                                    
30012020     6  -4.1   91   995.8   20   22     BASE BELGRANO II                                    
30012020     9  -4.8   93   995.3   50   31     BASE BELGRANO II                                    
30012020    12  -2.3   90   994.4   90   11     BASE BELGRANO II                                    
30012020    15  -2.9   93   993.9   50   19     BASE BELGRANO II                                    
30012020    18  -3.5   94   993.2   20   28     BASE BELGRANO II                                    
30012020    21  -3.8   95   992.5   20   37     BASE BELGRANO II                                    
30012020     0   3.7   79   982.9   70   15     BASE CARLINI (EX JUBANY)                            
30012020     3   3.2   86   982.2   50   33     BASE CARLINI (EX JUBANY)                            
30012020     6   4.4   74   982.4   90    9     BASE CARLINI (EX JUBANY)                            
30012020     9   4.3   76   982.4  110   13     BASE CARLINI (EX JUBANY)                            
30012020    12   5.7   72   982.9  110    6     BASE CARLINI (EX JUBANY)                            
30012020    15   5.7   77   984.1  360    7     BASE CARLINI (EX JUBANY)                            
