FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
26042020     0  17.1   85  1023.5  140   24     AEROPARQUE AERO                                     
26042020     1  16.8   90  1024.0  140   19     AEROPARQUE AERO                                     
26042020     2  16.7   90  1024.1  140   22     AEROPARQUE AERO                                     
26042020     3  16.6   91  1023.7  140   22     AEROPARQUE AERO                                     
26042020     4  16.6   89  1023.4  140   24     AEROPARQUE AERO                                     
26042020     5  16.5   90  1023.5  140   26     AEROPARQUE AERO                                     
26042020     6  16.9   90  1024.1  140   24     AEROPARQUE AERO                                     
26042020     7  17.5   84  1024.8  140   26     AEROPARQUE AERO                                     
26042020     8  17.7   86  1025.7  110   33     AEROPARQUE AERO                                     
26042020     9  18.2   81  1026.7  110   35     AEROPARQUE AERO                                     
26042020    10  18.8   80  1026.7  110   37     AEROPARQUE AERO                                     
26042020    11  18.8   82  1026.7  110   37     AEROPARQUE AERO                                     
26042020    12  19.9   81  1026.7  110   37     AEROPARQUE AERO                                     
26042020    13  19.6   80  1026.1  110   44     AEROPARQUE AERO                                     
26042020    14  19.7   79  1025.5  110   37     AEROPARQUE AERO                                     
26042020    15  19.9   80  1025.4  110   37     AEROPARQUE AERO                                     
26042020    16  19.7   79  1025.3  110   37     AEROPARQUE AERO                                     
26042020    17  19.0   82  1025.1  140   33     AEROPARQUE AERO                                     
26042020    18  18.4   85  1025.4  140   30     AEROPARQUE AERO                                     
26042020    19  18.4   84  1024.7  110   35     AEROPARQUE AERO                                     
26042020    20  18.4   87  1025.1  110   33     AEROPARQUE AERO                                     
26042020    21  18.5   88  1025.5  110   31     AEROPARQUE AERO                                     
26042020    22  18.4   89  1025.6  110   35     AEROPARQUE AERO                                     
26042020    23  18.4   87  1025.4  110   28     AEROPARQUE AERO                                     
26042020     0   9.5   95  1026.2   90    7     AZUL AERO                                           
26042020     1  10.0   95  1026.5   90    7     AZUL AERO                                           
