FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
01122018     0  17.3   93  1012.9  160   15     AEROPARQUE AERO                                     
01122018     1  17.7   93  1012.7  160   11     AEROPARQUE AERO                                     
01122018     2  17.9   92  1012.6  180   15     AEROPARQUE AERO                                     
01122018     3  15.8   87  1013.3  180   15     AEROPARQUE AERO                                     
01122018     4  15.7   83  1013.4  180   15     AEROPARQUE AERO                                     
01122018     5  15.4   77  1013.8  180   20     AEROPARQUE AERO                                     
01122018     6  14.8   78  1015.3  200   17     AEROPARQUE AERO                                     
01122018     7  15.3   70  1015.7  180   13     AEROPARQUE AERO                                     
01122018     8  15.3   64  1016.8  180   19     AEROPARQUE AERO                                     
01122018     9  16.0   60  1017.4  180   15     AEROPARQUE AERO                                     
01122018    10  17.1   53  1017.7  180   13     AEROPARQUE AERO                                     
01122018    11  17.5   50  1018.1  180   19     AEROPARQUE AERO                                     
01122018    12  18.5   49  1018.6  180   19     AEROPARQUE AERO                                     
01122018    13  18.7   45  1018.9  180   17     AEROPARQUE AERO                                     
01122018    14  19.5   45  1018.8  180   17     AEROPARQUE AERO                                     
01122018    15  18.8   43  1018.7  180   19     AEROPARQUE AERO                                     
01122018    16  19.5   41  1018.6  180   15     AEROPARQUE AERO                                     
01122018    17  19.6   43  1018.5  180   15     AEROPARQUE AERO                                     
01122018    18  18.8   45  1019.0  180   19     AEROPARQUE AERO                                     
01122018    19  18.8   45  1019.7  180   19     AEROPARQUE AERO                                     
01122018    20  17.3   43  1020.3  160   24     AEROPARQUE AERO                                     
01122018    21  16.5   44  1021.2  180   19     AEROPARQUE AERO                                     
01122018    22  15.5   51  1022.1  160   15     AEROPARQUE AERO                                     
01122018    23  14.7   54  1022.5  160   15     AEROPARQUE AERO                                     
01122018     0  13.2   65  1015.7  200   17     AZUL AERO                                           
01122018     1  12.3   84  1016.2  180   17     AZUL AERO                                           
01122018     2  12.0   86  1016.4  160   17     AZUL AERO                                           
01122018     3  10.8   86  1017.0  200   15     AZUL AERO                                           
01122018     4  10.5   88  1017.2  200   19     AZUL AERO                                           
01122018     5   9.6   92  1017.5  200   15     AZUL AERO                                           
01122018     6   9.2   87  1018.1  230   15     AZUL AERO                                           
01122018     7  10.0   85  1018.7  180   17     AZUL AERO                                           
01122018     8  12.7   79  1019.2  180   19     AZUL AERO                                           
01122018     9  12.4   71  1020.1  160   15     AZUL AERO                                           
01122018    10  13.6   67  1020.8  180   19     AZUL AERO                                           
01122018    11  16.2   57  1020.9  180   22     AZUL AERO                                           
01122018    12  15.4   57  1021.2  180   15     AZUL AERO                                           
01122018    13  16.8   52  1021.3  160   30     AZUL AERO                                           
01122018    14  16.2   53  1021.6  180    7     AZUL AERO                                           
01122018    15  17.2   50  1021.8  180   17     AZUL AERO                                           
01122018    16  16.8   49  1021.5  180   22     AZUL AERO                                           
01122018    17  17.4   45  1021.2  180    7     AZUL AERO                                           
01122018    18  15.8   50  1021.3  180   13     AZUL AERO                                           
01122018    19  14.8   59  1022.1  140   11     AZUL AERO                                           
01122018    20  12.8   66  1022.8  140    6     AZUL AERO                                           
01122018    21  10.4   78  1023.6  160   11     AZUL AERO                                           
01122018    22   9.5   73  1024.6  180    6     AZUL AERO                                           
01122018    23   7.6   90  1025.0  180   11     AZUL AERO                                           
01122018     0  13.4   61  1020.9  180   26     BAHIA BLANCA AERO                                   
01122018     1  12.6   73  1021.1  180    7     BAHIA BLANCA AERO                                   
01122018     2  12.2   77  1021.5  180   22     BAHIA BLANCA AERO                                   
01122018     3  10.8   78  1021.8  200   24     BAHIA BLANCA AERO                                   
01122018     4  10.4   78  1022.0  180   24     BAHIA BLANCA AERO                                   
01122018     5  10.0   80  1022.2  180   22     BAHIA BLANCA AERO                                   
01122018     6   9.2   79  1022.6  180   20     BAHIA BLANCA AERO                                   
01122018     7  10.0   81  1023.7  180   22     BAHIA BLANCA AERO                                   
01122018     8  12.4   72  1024.0  180   22     BAHIA BLANCA AERO                                   
01122018     9  13.8   65  1024.7  200   26     BAHIA BLANCA AERO                                   
01122018    10  15.4   57  1025.2  180   30     BAHIA BLANCA AERO                                   
01122018    11  16.2   44  1025.4  180   33     BAHIA BLANCA AERO                                   
01122018    12  17.0   44  1025.7  180   30     BAHIA BLANCA AERO                                   
01122018    13  16.8   50  1025.8  180   30     BAHIA BLANCA AERO                                   
01122018    14  17.4   43  1025.8  160   26     BAHIA BLANCA AERO                                   
01122018    15  17.3   45  1025.6  160   28     BAHIA BLANCA AERO                                   
01122018    16  17.4   44  1025.4  160   24     BAHIA BLANCA AERO                                   
01122018    17  17.0   46  1025.2  160   24     BAHIA BLANCA AERO                                   
01122018    18  16.2   51  1025.3  160   31     BAHIA BLANCA AERO                                   
01122018    19  15.0   55  1025.4  140   24     BAHIA BLANCA AERO                                   
01122018    20  13.6   59  1025.8  140   20     BAHIA BLANCA AERO                                   
01122018    21  11.2   71  1026.0  140   11     BAHIA BLANCA AERO                                   
01122018    22   9.4   79  1026.5  110    9     BAHIA BLANCA AERO                                   
01122018    23   7.4   83  1026.5  110    9     BAHIA BLANCA AERO                                   
01122018     0   6.4   43  1552.0  160   13     BARILOCHE AERO                                      
01122018     1   5.2   53  1544.0  140    6     BARILOCHE AERO                                      
01122018     2   3.3   58  1541.0  230    6     BARILOCHE AERO                                      
01122018     3   2.8   71  1557.0  180   11     BARILOCHE AERO                                      
01122018     4   2.8   68  1557.0  180   15     BARILOCHE AERO                                      
01122018     5   2.3   67  1557.0  180   13     BARILOCHE AERO                                      
01122018     6   1.6   71  1556.0  180   13     BARILOCHE AERO                                      
01122018     7   2.9   64  1558.0  160    7     BARILOCHE AERO                                      
01122018     8   8.8   40  1567.0  140   15     BARILOCHE AERO                                      
01122018     9  11.8   25  1567.0   90   15     BARILOCHE AERO                                      
01122018    10  12.8   29  1563.0   20   24     BARILOCHE AERO                                      
01122018    11  14.6   28  1553.0   20   11     BARILOCHE AERO                                      
01122018    12  17.0   24  1552.0  360   17     BARILOCHE AERO                                      
01122018    13  17.4   22  1548.0  360   15     BARILOCHE AERO                                      
01122018    14  17.6   20  1540.0   10   19     BARILOCHE AERO                                      
01122018    15  19.2   18  1537.0   20   15     BARILOCHE AERO                                      
01122018    16  20.4   15  1531.0  360   15     BARILOCHE AERO                                      
01122018    17  20.2   14  1530.0  360   15     BARILOCHE AERO                                      
01122018    18  20.8   13  1528.0  340   11     BARILOCHE AERO                                      
01122018    19  20.4   12  1528.0  360   15     BARILOCHE AERO                                      
01122018    20  19.5   14  1536.0   20   13     BARILOCHE AERO                                      
01122018    21  15.8   27  1538.0   50    7     BARILOCHE AERO                                      
01122018    22  11.0   35  1538.0  140    9     BARILOCHE AERO                                      
01122018    23  10.3   36  1545.0  180   11     BARILOCHE AERO                                      
01122018     0  -3.5   94   983.3   20   37     BASE BELGRANO II                                    
01122018     3  -5.2   95   980.9   20   52     BASE BELGRANO II                                    
01122018     6  -4.4   94   980.2   20   65     BASE BELGRANO II                                    
01122018     9  -5.0   91   978.0   20   93     BASE BELGRANO II                                    
01122018    12  -4.6   91   978.4   20   83     BASE BELGRANO II                                    
01122018    15  -4.2   91   979.1   20   80     BASE BELGRANO II                                    
01122018    18  -4.6   94   980.9   20   74     BASE BELGRANO II                                    
01122018    21  -4.1   82   981.8  230   22     BASE BELGRANO II                                    
01122018     0    .7   77   993.2  270   41     BASE CARLINI (EX JUBANY)                            
01122018     3   -.2   92   991.0  270   70     BASE CARLINI (EX JUBANY)                            
01122018     6   -.7   94   991.1  270   57     BASE CARLINI (EX JUBANY)                            
01122018     9   1.6   95   990.6  270   57     BASE CARLINI (EX JUBANY)                            
01122018    12   1.8   95   990.1  270   44     BASE CARLINI (EX JUBANY)                            
01122018    15   2.3   93   988.0  270   69     BASE CARLINI (EX JUBANY)                            
01122018    18   2.5   91   985.0  290   70     BASE CARLINI (EX JUBANY)                            
01122018    21   2.1   97   982.0  290   61     BASE CARLINI (EX JUBANY)                            
01122018     0   2.0   49   985.0  250   26     BASE ESPERANZA                                      
01122018     3   4.7   46   982.5  230   57     BASE ESPERANZA                                      
01122018     6   4.0   59   982.6  250   50     BASE ESPERANZA                                      
01122018     9   5.0   69   983.9  250   50     BASE ESPERANZA                                      
01122018    12   4.0   68   983.8  250   41     BASE ESPERANZA                                      
01122018    15   2.4   83   983.1  270   46     BASE ESPERANZA                                      
01122018    18   2.2   93   981.1  290   31     BASE ESPERANZA                                      
01122018    21   2.3   86   975.6  250   39     BASE ESPERANZA                                      
01122018     0   -.1   86   983.3  320   20     BASE MARAMBIO                                       
01122018     1   -.8   87   983.3  320   22     BASE MARAMBIO                                       
01122018     2   -.3   77   982.5  320   28     BASE MARAMBIO                                       
01122018     3    .1   79   982.3  320   20     BASE MARAMBIO                                       
01122018     4   1.2   69   982.2  290   19     BASE MARAMBIO                                       
01122018     5   2.3   67   982.1  290   20     BASE MARAMBIO                                       
01122018     6   5.1   78   982.4  270   13     BASE MARAMBIO                                       
01122018     7   6.2   78   982.2  200   13     BASE MARAMBIO                                       
01122018     8   4.0   95   982.4  320   15     BASE MARAMBIO                                       
01122018     9   5.1   99   981.5  320   37     BASE MARAMBIO                                       
01122018    10   4.0  100   981.2  320   33     BASE MARAMBIO                                       
01122018    11   2.2  100   980.4  320   30     BASE MARAMBIO                                       
01122018    12   3.1   99   979.5  290   31     BASE MARAMBIO                                       
01122018    13   3.4   93   978.6  290   59     BASE MARAMBIO                                       
01122018    14   3.4   91   978.3  290   50     BASE MARAMBIO                                       
01122018    15   3.6   83   977.4  290   46     BASE MARAMBIO                                       
01122018    16   2.8   83   976.0  320   57     BASE MARAMBIO                                       
01122018    17   2.4   93   974.4  320   59     BASE MARAMBIO                                       
01122018    18   1.8   95   973.1  320   61     BASE MARAMBIO                                       
01122018    19   1.7   97   972.1  320   61     BASE MARAMBIO                                       
01122018    20   1.8   87   970.1  320   46     BASE MARAMBIO                                       
01122018    21   3.8   83   968.2  320   85     BASE MARAMBIO                                       
01122018    22   2.7   83   969.6  320   57     BASE MARAMBIO                                       
01122018    23   1.1   90   970.6  320   57     BASE MARAMBIO                                       
01122018     9   1.8   69   994.7  320   22     BASE ORCADAS                                        
01122018    12   2.4   76   994.0  320   31     BASE ORCADAS                                        
01122018    15   2.8   83   994.5  320   24     BASE ORCADAS                                        
01122018    18   4.4   74   994.8  340   20     BASE ORCADAS                                        
01122018    21    .6   92   995.6   50    6     BASE ORCADAS                                        
01122018     0    .2   65   978.1  320   13     BASE SAN MARTIN                                     
01122018     3   1.3   80   976.7  320   31     BASE SAN MARTIN                                     
01122018     6   2.5   74   976.5  360   22     BASE SAN MARTIN                                     
01122018     9   3.8   46   974.3  360   28     BASE SAN MARTIN                                     
01122018    12   5.6   58   969.7  320    7     BASE SAN MARTIN                                     
01122018    15   6.4   46   963.8   50   22     BASE SAN MARTIN                                     
01122018    18   5.6   56   960.9  340   15     BASE SAN MARTIN                                     
01122018    21   4.2   56   960.2   20   22     BASE SAN MARTIN                                     
01122018     9  12.3   73  1019.0  160   33     BENITO JUAREZ AERO                                  
01122018    15  15.3   47  1020.8  160   24     BENITO JUAREZ AERO                                  
01122018    21   8.9   83  1022.7  180    4     BENITO JUAREZ AERO                                  
01122018     6  17.3   93  1460.0  230    4     BERNARDO DE IRIGOYEN AERO                           
01122018     7  17.8   89  1466.0  180    9     BERNARDO DE IRIGOYEN AERO                           
01122018     8  19.4   79  1475.0  180    9     BERNARDO DE IRIGOYEN AERO                           
01122018     9  20.5   75  1478.0  180    9     BERNARDO DE IRIGOYEN AERO                           
01122018    10  21.4   74  1482.0  230    9     BERNARDO DE IRIGOYEN AERO                           
01122018    11  22.6   69  1481.0  180    9     BERNARDO DE IRIGOYEN AERO                           
01122018    12  23.8   66  1483.0  270    9     BERNARDO DE IRIGOYEN AERO                           
01122018    13  25.3   58  1481.0  230    9     BERNARDO DE IRIGOYEN AERO                           
01122018    14  25.5   52  1477.0   20    9     BERNARDO DE IRIGOYEN AERO                           
01122018    15  25.3   51  1472.0  250    9     BERNARDO DE IRIGOYEN AERO                           
01122018    16  25.2   51  1468.0  200   15     BERNARDO DE IRIGOYEN AERO                           
01122018    17  23.2   56  1464.0  200   15     BERNARDO DE IRIGOYEN AERO                           
01122018    18  22.5   55  1465.0  250   15     BERNARDO DE IRIGOYEN AERO                           
01122018    19  21.2   59  1469.0  200   15     BERNARDO DE IRIGOYEN AERO                           
01122018    20  19.7   68  1473.0  180    9     BERNARDO DE IRIGOYEN AERO                           
01122018    21  19.1   69  1478.0  200   15     BERNARDO DE IRIGOYEN AERO                           
01122018     9  14.8   64  1020.1  180   37     BOLIVAR AERO                                        
01122018    10  16.2   64  1020.5  180   37     BOLIVAR AERO                                        
01122018    11  16.4   62  1020.5  180   41     BOLIVAR AERO                                        
01122018    12  19.0   56  1020.5  180   33     BOLIVAR AERO                                        
01122018    13  19.0   55  1020.4  180   30     BOLIVAR AERO                                        
01122018    14  19.6   51  1020.2  180   19     BOLIVAR AERO                                        
01122018    15  19.4   54  1019.9  180   19     BOLIVAR AERO                                        
01122018    16  20.4   46  1019.1  180   19     BOLIVAR AERO                                        
01122018    17  19.4   52  1019.2  180   11     BOLIVAR AERO                                        
01122018    18  19.0   50  1019.2  180   11     BOLIVAR AERO                                        
01122018    19  17.2   54  1020.1  180   15     BOLIVAR AERO                                        
01122018    20  15.4   56  1020.8  180   15     BOLIVAR AERO                                        
01122018    21  13.8   70  1021.9  180   15     BOLIVAR AERO                                        
01122018     0  16.9   93  1013.2  140    7     BUENOS AIRES                                        
01122018     1  16.5   92  1013.8  140    9     BUENOS AIRES                                        
01122018     2  16.3   91  1014.1   90   13     BUENOS AIRES                                        
01122018     3  16.1   89  1013.3  140   26     BUENOS AIRES                                        
01122018     4  15.3   87  1012.9  180   11     BUENOS AIRES                                        
01122018     5  15.0   88  1013.8  140   11     BUENOS AIRES                                        
01122018     6  14.3   80  1015.7  140   24     BUENOS AIRES                                        
01122018     7  14.9   73  1016.0  140   15     BUENOS AIRES                                        
01122018     8  15.2   67  1017.2  140   20     BUENOS AIRES                                        
01122018     9  16.6   62  1017.6  180   24     BUENOS AIRES                                        
01122018    10  18.6   57  1017.8  180   19     BUENOS AIRES                                        
01122018    11  19.4   52  1018.2  140   24     BUENOS AIRES                                        
01122018    12  19.4   50  1018.7  160   26     BUENOS AIRES                                        
01122018    13  19.0   48  1019.1  160   20     BUENOS AIRES                                        
01122018    14  20.1   46  1018.9  160   15     BUENOS AIRES                                        
01122018    15  19.8   46  1018.7  140   20     BUENOS AIRES                                        
01122018    16  19.6   44  1018.6  140   19     BUENOS AIRES                                        
01122018    17  19.7   47  1018.6  140   19     BUENOS AIRES                                        
01122018    18  19.0   48  1019.0   90   13     BUENOS AIRES                                        
01122018    19  18.2   50  1019.7  180   19     BUENOS AIRES                                        
01122018    20  16.9   51  1020.3  140   13     BUENOS AIRES                                        
01122018    21  15.8   51  1021.5  140    6     BUENOS AIRES                                        
01122018    22  15.0   55  1022.1  140   11     BUENOS AIRES                                        
01122018    23  14.1   56  1022.6  140    7     BUENOS AIRES                                        
01122018     6  13.5   88  1016.0  230   15     CAMPO DE MAYO AERO                                  
01122018     7  13.7   77  1016.6  180   24     CAMPO DE MAYO AERO                                  
01122018     8  14.5   72  1017.7  180    7     CAMPO DE MAYO AERO                                  
01122018     9  15.6   71  1018.0  200   24     CAMPO DE MAYO AERO                                  
01122018    10  16.8   64  1018.3  200   15     CAMPO DE MAYO AERO                                  
01122018    11  18.0   61  1018.7  200   24     CAMPO DE MAYO AERO                                  
01122018    12  18.1   57  1019.1  200   24     CAMPO DE MAYO AERO                                  
01122018    13  17.8   57  1019.3  180   24     CAMPO DE MAYO AERO                                  
01122018    14  18.3   56  1019.2  200   24     CAMPO DE MAYO AERO                                  
01122018    15  18.5   55  1019.1  200   24     CAMPO DE MAYO AERO                                  
01122018    16  18.5   53  1019.3  180   24     CAMPO DE MAYO AERO                                  
01122018    17  18.2   55  1019.1  180   24     CAMPO DE MAYO AERO                                  
01122018    18  17.9   57  1019.5  180   24     CAMPO DE MAYO AERO                                  
01122018    19  17.3   58  1020.2  180   24     CAMPO DE MAYO AERO                                  
01122018    20  16.0   56  1020.7  180   24     CAMPO DE MAYO AERO                                  
01122018    21  15.0   58  1021.5  180   24     CAMPO DE MAYO AERO                                  
01122018     0  25.1   47  1005.9  360   19     CATAMARCA AERO                                      
01122018     1  23.6   52  1005.8   20   17     CATAMARCA AERO                                      
01122018     2  23.2   53  1005.9   20   22     CATAMARCA AERO                                      
01122018     3  24.8   53  1006.4   20   19     CATAMARCA AERO                                      
01122018     4  16.8   81  1011.5  250   39     CATAMARCA AERO                                      
01122018     5  17.0   86  1013.8  200   24     CATAMARCA AERO                                      
01122018     6  16.2   92  1015.0  160   13     CATAMARCA AERO                                      
01122018     7  16.0   96  1015.8  200   11     CATAMARCA AERO                                      
01122018     8  16.0   96  1016.8  200   15     CATAMARCA AERO                                      
01122018     9  16.2   98  1017.9  200   11     CATAMARCA AERO                                      
01122018    10  16.5   95  1018.7  200    9     CATAMARCA AERO                                      
01122018    11  17.0   92  1018.4  360    2     CATAMARCA AERO                                      
01122018    12  18.0   88  1018.0   20   11     CATAMARCA AERO                                      
01122018    13  19.2   83  1017.4   90   11     CATAMARCA AERO                                      
01122018    14  21.6   68  1015.9   50    7     CATAMARCA AERO                                      
01122018    15  24.2   50  1014.4   20   11     CATAMARCA AERO                                      
01122018    16  24.2   50  1013.8   70   19     CATAMARCA AERO                                      
01122018    17  23.9   55  1013.2   90   20     CATAMARCA AERO                                      
01122018    18  24.4   48  1012.8   50   28     CATAMARCA AERO                                      
