FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
15012019     0  22.0   92  1012.3  140   26     AEROPARQUE AERO                                     
15012019     1  23.0   83  1012.7  110   30     AEROPARQUE AERO                                     
15012019     2  23.4   82  1012.2   90   22     AEROPARQUE AERO                                     
15012019     3  23.1   85  1012.2   70   15     AEROPARQUE AERO                                     
15012019     4  23.5   85  1011.4   90   13     AEROPARQUE AERO                                     
15012019     5  23.7   83  1010.9   90   19     AEROPARQUE AERO                                     
15012019     6  23.3   82  1010.8   90   20     AEROPARQUE AERO                                     
15012019     7  23.4   81  1012.0   90   11     AEROPARQUE AERO                                     
15012019     8  23.1   85  1010.9  110   17     AEROPARQUE AERO                                     
15012019     9  22.8   90  1010.6  140   13     AEROPARQUE AERO                                     
15012019    10  23.0   91  1011.6  230    7     AEROPARQUE AERO                                     
15012019    11  22.6   93  1010.4  160   11     AEROPARQUE AERO                                     
15012019    12  23.2   90  1010.0  160   11     AEROPARQUE AERO                                     
15012019    13  23.7   88  1008.9  140   20     AEROPARQUE AERO                                     
15012019    14  24.3   83  1008.5  110   26     AEROPARQUE AERO                                     
15012019    15  25.0   78  1008.8  140   19     AEROPARQUE AERO                                     
15012019    16  26.0   78  1008.1  110   17     AEROPARQUE AERO                                     
15012019    17  22.8   91  1007.8  110   17     AEROPARQUE AERO                                     
15012019    18  20.7   97  1007.7  200   11     AEROPARQUE AERO                                     
15012019    19  20.4   96  1008.3  180   11     AEROPARQUE AERO                                     
15012019    20  20.8   95  1007.7  160   17     AEROPARQUE AERO                                     
15012019    21  21.4   91  1007.4  140   19     AEROPARQUE AERO                                     
15012019    22  21.8   90  1008.2  140    7     AEROPARQUE AERO                                     
15012019    23  21.2   91  1009.0  200    6     AEROPARQUE AERO                                     
15012019     0  20.4   87  1013.6   50   17     AZUL AERO                                           
15012019     1  19.4   92  1013.4   70   11     AZUL AERO                                           
15012019     2  18.3   95  1013.1  140    4     AZUL AERO                                           
15012019     3  17.6   98  1013.4   90    4     AZUL AERO                                           
15012019     4  17.4   97  1013.3   70    7     AZUL AERO                                           
15012019     5  16.4   98  1013.3  140    6     AZUL AERO                                           
15012019     6  16.2   98  1013.7  140    4     AZUL AERO                                           
15012019     7  16.4   98  1013.6  140    6     AZUL AERO                                           
15012019     8  17.4   99  1013.8   90    6     AZUL AERO                                           
15012019     9  18.9   97  1013.8  110    6     AZUL AERO                                           
15012019    10  20.8   88  1013.2   70    6     AZUL AERO                                           
15012019    11  23.0   73  1012.5   50    7     AZUL AERO                                           
15012019    12  24.1   65  1012.0   90    7     AZUL AERO                                           
15012019    13  25.6   63  1010.9   90    9     AZUL AERO                                           
15012019    14  26.0   58  1010.1  140    7     AZUL AERO                                           
15012019    15  26.8   53  1009.6  180    7     AZUL AERO                                           
15012019    16  26.6   59  1009.5   90   13     AZUL AERO                                           
15012019    17  26.3   58  1009.3   70   11     AZUL AERO                                           
15012019    18  26.0   52  1008.6   70   13     AZUL AERO                                           
15012019    19  24.8   60  1008.5   70   15     AZUL AERO                                           
15012019    20  22.7   71  1008.8   70    7     AZUL AERO                                           
15012019    22  19.4   81  1009.6   90    4     AZUL AERO                                           
15012019    23  18.2   90  1009.6   70    4     AZUL AERO                                           
15012019     0  24.0   58  1013.0  340   15     BAHIA BLANCA AERO                                   
15012019     1  22.7   63  1012.9  340   17     BAHIA BLANCA AERO                                   
15012019     2  21.5   68  1012.3  340   15     BAHIA BLANCA AERO                                   
15012019     3  19.9   75  1011.8  340   13     BAHIA BLANCA AERO                                   
15012019     4  20.2   82  1011.4  340   13     BAHIA BLANCA AERO                                   
15012019     5  19.1   85  1011.7  320   15     BAHIA BLANCA AERO                                   
15012019     6  18.8   85  1011.6  320   15     BAHIA BLANCA AERO                                   
15012019     7  19.7   86  1012.0  360   17     BAHIA BLANCA AERO                                   
15012019     8  22.5   71  1012.3  340   15     BAHIA BLANCA AERO                                   
15012019     9  25.9   51  1012.1  320   24     BAHIA BLANCA AERO                                   
15012019    10  28.0   45  1011.7  320   26     BAHIA BLANCA AERO                                   
15012019    11  29.5   36  1011.1  320   24     BAHIA BLANCA AERO                                   
