FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
18022018     0  25.3   76  1010.0  110    4     AEROPARQUE AERO                                     
18022018     1  25.8   80  1009.6   50    9     AEROPARQUE AERO                                     
18022018     2  26.5   70  1009.0  360    7     AEROPARQUE AERO                                     
18022018     3  26.5   59  1008.7   20   11     AEROPARQUE AERO                                     
18022018     4  26.0   62  1008.5   20   11     AEROPARQUE AERO                                     
18022018     5  24.9   67  1008.2  360   13     AEROPARQUE AERO                                     
18022018     6  25.0   69  1008.1   20   13     AEROPARQUE AERO                                     
18022018     7  24.6   71  1008.5   20   19     AEROPARQUE AERO                                     
18022018     8  25.0   67  1008.6  340   19     AEROPARQUE AERO                                     
18022018     9  25.3   69  1008.5  340   13     AEROPARQUE AERO                                     
18022018    10  25.8   68  1008.3  360   15     AEROPARQUE AERO                                     
18022018    11  27.4   69  1007.9  360   13     AEROPARQUE AERO                                     
18022018    12  29.0   67  1007.3   20   11     AEROPARQUE AERO                                     
18022018    13  29.4   69  1006.5   20   13     AEROPARQUE AERO                                     
18022018    14  30.4   70  1005.8   50   11     AEROPARQUE AERO                                     
18022018    15  31.3   62  1004.8   20   11     AEROPARQUE AERO                                     
18022018    16  31.5   64  1003.7   20   11     AEROPARQUE AERO                                     
18022018    17  31.8   56  1002.9   20   13     AEROPARQUE AERO                                     
18022018    18  31.5   61  1002.8   20    7     AEROPARQUE AERO                                     
18022018    19  30.6   65  1002.6   50    7     AEROPARQUE AERO                                     
18022018    20  30.0   65  1003.3   20   11     AEROPARQUE AERO                                     
18022018    21  28.3   62  1003.3  340   19     AEROPARQUE AERO                                     
18022018    22  28.0   66  1003.8  360   15     AEROPARQUE AERO                                     
18022018    23  27.0   70  1003.7  360   19     AEROPARQUE AERO                                     
18022018     0  23.5   58  1008.3   50   11     AZUL AERO                                           
18022018     1  23.7   56  1007.8   20   15     AZUL AERO                                           
18022018     2  23.0   61  1007.7   20   13     AZUL AERO                                           
18022018     3  21.7   65  1007.1   50   11     AZUL AERO                                           
18022018     4  21.2   69  1006.7   20    9     AZUL AERO                                           
18022018     5  20.5   74  1006.3  320    7     AZUL AERO                                           
18022018     6  19.0   81  1006.6   50    4     AZUL AERO                                           
18022018     7  19.0   83  1006.7  360    6     AZUL AERO                                           
18022018     8  21.9   73  1006.7  360    7     AZUL AERO                                           
18022018     9  25.5   58  1006.4  340   20     AZUL AERO                                           
18022018    10  29.4   46  1005.7  320   17     AZUL AERO                                           
18022018    11  31.7   37  1005.3  340   24     AZUL AERO                                           
18022018    12  32.0   37  1004.7  320   24     AZUL AERO                                           
18022018    13  34.3   29  1003.6  320   22     AZUL AERO                                           
18022018    14  34.8   26  1002.7  320   24     AZUL AERO                                           
18022018    15  35.8   24  1001.7  290   24     AZUL AERO                                           
18022018    16  35.1   24  1000.9  320   20     AZUL AERO                                           
18022018    17  35.9   24  1000.0  320   22     AZUL AERO                                           
18022018    18  34.9   26   999.2  320   20     AZUL AERO                                           
18022018    20  31.9   38   999.9  340   17     AZUL AERO                                           
18022018    21  30.2   43  1000.2  340   15     AZUL AERO                                           
18022018    22  29.4   48  1001.0  320   22     AZUL AERO                                           
18022018    23  28.6   54  1001.0  340   20     AZUL AERO                                           
18022018     0  28.4   55  1004.4  340   22     BAHIA BLANCA AERO                                   
18022018     1  28.4   50  1004.0  340   26     BAHIA BLANCA AERO                                   
18022018     2  28.3   51  1003.8  340   30     BAHIA BLANCA AERO                                   
18022018     3  28.1   49  1003.5  340   30     BAHIA BLANCA AERO                                   
18022018     4  28.0   54  1002.9  340   30     BAHIA BLANCA AERO                                   
18022018     5  26.9   57  1003.1  320   31     BAHIA BLANCA AERO                                   
18022018     6  26.4   59  1002.9  340   28     BAHIA BLANCA AERO                                   
18022018     7  25.6   67  1003.0  340   26     BAHIA BLANCA AERO                                   
18022018     8  27.5   63  1003.1  340   33     BAHIA BLANCA AERO                                   
18022018     9  28.7   58  1002.8  320   28     BAHIA BLANCA AERO                                   
18022018    10  29.5   54  1002.0  340   30     BAHIA BLANCA AERO                                   
18022018    11  31.3   48  1001.9  320   17     BAHIA BLANCA AERO                                   
18022018    12  34.4   41  1001.1  320   19     BAHIA BLANCA AERO                                   
18022018    13  30.8   52  1001.1  270   30     BAHIA BLANCA AERO                                   
18022018    14  33.0   47  1000.4  250   26     BAHIA BLANCA AERO                                   
18022018    15  34.6   41   999.9  230   22     BAHIA BLANCA AERO                                   
18022018    16  31.0   46   998.7  180   24     BAHIA BLANCA AERO                                   
18022018    17  26.8   56  1000.5  110   30     BAHIA BLANCA AERO                                   
18022018    18  24.0   70  1000.2   50   11     BAHIA BLANCA AERO                                   
18022018    19  24.2   71  1000.3   70   17     BAHIA BLANCA AERO                                   
18022018    20  23.4   72   999.8   90   19     BAHIA BLANCA AERO                                   
18022018    21  22.0   76  1000.9  990    6     BAHIA BLANCA AERO                                   
18022018    22  21.2   76  1001.3  140    7     BAHIA BLANCA AERO                                   
18022018    23  20.8   80  1001.6  160    7     BAHIA BLANCA AERO                                   
18022018     0  17.0   75  1461.0  290   35     BARILOCHE AERO                                      
18022018     1  16.8   56  1461.0  290   35     BARILOCHE AERO                                      
18022018     2  15.6   62  1461.0  290   28     BARILOCHE AERO                                      
18022018     3  14.8   67  1457.0  290   22     BARILOCHE AERO                                      
18022018     4  14.1   70  1455.0  290   19     BARILOCHE AERO                                      
18022018     5  13.8   70  1457.0  290   24     BARILOCHE AERO                                      
18022018     6  13.6   71  1455.0  290   22     BARILOCHE AERO                                      
18022018     7  13.4   69  1456.0  290   20     BARILOCHE AERO                                      
18022018     8  15.0   62  1459.0  320   30     BARILOCHE AERO                                      
18022018     9  15.2   57  1458.0  320   35     BARILOCHE AERO                                      
18022018    10  16.6   54  1459.0  290   37     BARILOCHE AERO                                      
18022018    11  17.4   51  1454.0  290   39     BARILOCHE AERO                                      
18022018    12  19.2   46  1452.0  290   37     BARILOCHE AERO                                      
18022018    13  19.4   42  1445.0  290   46     BARILOCHE AERO                                      
18022018    14  19.8   40  1441.0  290   52     BARILOCHE AERO                                      
18022018    15  20.8   34  1439.0  290   46     BARILOCHE AERO                                      
18022018    16  20.4   39  1437.0  290   48     BARILOCHE AERO                                      
18022018    17  19.2   45  1435.0  290   44     BARILOCHE AERO                                      
18022018    18  17.5   53  1438.0  290   35     BARILOCHE AERO                                      
18022018    19  16.4   59  1439.0  290   35     BARILOCHE AERO                                      
18022018    20  15.5   63  1443.0  290   30     BARILOCHE AERO                                      
18022018    21  14.4   69  1444.0  290   31     BARILOCHE AERO                                      
18022018    22  13.2   80  1450.0  290   24     BARILOCHE AERO                                      
18022018    23  13.6   73  1455.0  290   26     BARILOCHE AERO                                      
18022018     0 -10.2   78   995.5  140   78     BASE BELGRANO II                                    
18022018     3  -8.3   86   994.6  140   41     BASE BELGRANO II                                    
18022018     6  -8.5   92   994.1  140   33     BASE BELGRANO II                                    
18022018     9  -4.2   96   992.0  140   15     BASE BELGRANO II                                    
18022018    12  -5.1   95   989.6  110   15     BASE BELGRANO II                                    
18022018    15  -9.4   88   988.1  250    7     BASE BELGRANO II                                    
18022018    18 -12.7   84   987.1  270    6     BASE BELGRANO II                                    
18022018    21 -13.1   84   985.6  230   26     BASE BELGRANO II                                    
18022018     0   2.1   89   992.5  230    9     BASE CARLINI (EX JUBANY)                            
18022018     3   1.7   89   992.4  230    9     BASE CARLINI (EX JUBANY)                            
18022018     6   1.5   91   992.6  230    9     BASE CARLINI (EX JUBANY)                            
18022018     9    .8   90   993.4    0    0     BASE CARLINI (EX JUBANY)                            
18022018    12   3.5   74   993.7   50   19     BASE CARLINI (EX JUBANY)                            
18022018    15   5.1   68   994.7    0    0     BASE CARLINI (EX JUBANY)                            
18022018    18   4.0   65   995.6  180    9     BASE CARLINI (EX JUBANY)                            
18022018    21   2.8   66   997.0   90    9     BASE CARLINI (EX JUBANY)                            
18022018     0   1.8   74   989.6  200   37     BASE ESPERANZA                                      
18022018     3    .2   92   991.0  230   20     BASE ESPERANZA                                      
18022018     6   -.6   88   990.8  180   24     BASE ESPERANZA                                      
18022018     9   -.8   83   991.8  180   44     BASE ESPERANZA                                      
18022018    12    .0   78   991.9  200   61     BASE ESPERANZA                                      
18022018    15    .7   70   993.5  200   46     BASE ESPERANZA                                      
18022018    18    .0   74   994.7  180   50     BASE ESPERANZA                                      
18022018    21   -.5   78   996.8  180   43     BASE ESPERANZA                                      
18022018     2  -5.3   95   991.1  200   54     BASE MARAMBIO                                       
18022018     3  -5.6   95   991.4  200   52     BASE MARAMBIO                                       
18022018     4  -5.5   95   991.4  200   56     BASE MARAMBIO                                       
18022018     5  -5.5   95   991.3  200   63     BASE MARAMBIO                                       
18022018     6  -5.9   95   992.1  200   59     BASE MARAMBIO                                       
18022018     7  -6.2   94   992.4  200   59     BASE MARAMBIO                                       
18022018     8  -6.0   94   992.8  200   56     BASE MARAMBIO                                       
18022018     9  -6.0   94   992.9  200   69     BASE MARAMBIO                                       
18022018    10  -5.9   95   993.6  200   67     BASE MARAMBIO                                       
18022018    11  -5.9   95   993.8  230   59     BASE MARAMBIO                                       
18022018    12  -5.7   95   994.0  230   67     BASE MARAMBIO                                       
18022018    13  -5.7   95   994.5  230   67     BASE MARAMBIO                                       
